TIPO;NUMERO;DATA;PRECO;QTDE;LOCAL_ENTREGA;DESCRICAO_SITUACAO;CAM;PI;NOME_COLOQUIAL;PROCESSO_AIP
PO;1297327;24/07/2020;132000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1295440;24/06/2020;132000;1;RIO GRANDE DO SUL-RS ;Com Ordem de Compra;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1297668;18/08/2020;118600;1;RIO GRANDE DO SUL-RS ;Com Ordem de Compra;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1297741;10/08/2020;118600;1;RIO GRANDE DO SUL-RS ;Com Ordem de Compra;B005;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1296172;02/07/2020;132000;1;MATO-GROSSO DO SUL - MS;Com Ordem de Compra;B006;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1295320;18/06/2020;132000;9;MATO-GROSSO DO SUL - MS;Com Ordem de Compra;B006;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1297669;18/08/2020;118600;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1294790;09/06/2020;132000;3;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1300139;23/11/2020;106000;3;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1296943;16/07/2020;132000;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1298421;17/09/2020;118600;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1297670;18/08/2020;118600;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1297449;29/07/2020;132000;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1296168;02/07/2020;132000;2;AMAZONAS - AM;Com Ordem de Compra;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1296166;02/07/2020;132000;1;AMAZONAS - AM;Com Ordem de Compra;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1295169;17/06/2020;132000;3;AMAZONAS - AM;Com Ordem de Compra;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1296167;02/07/2020;132000;1;AMAZONAS - AM;Com Ordem de Compra;B009;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;54/2020 - 05/03/2020
PO;1292560;07/04/2020;120000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;67/2018 - 18/05/2018
PO;1293079;16/04/2020;120000;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;67/2018 - 18/05/2018
EO;275561;21/06/2024;201404;12;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;85/2024 - 27/06/2024
PO;1371570;12/11/2024;201800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;85/2024 - 27/06/2024
PO;1372490;29/11/2024;201800;2;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;85/2024 - 27/06/2024
PO;1370927;28/10/2024;201800;2;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;85/2024 - 27/06/2024
PO;1372565;02/12/2024;201800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;85/2024 - 27/06/2024
PO;1372291;26/11/2024;201800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;85/2024 - 27/06/2024
PO;1372387;28/11/2024;201800;2;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;85/2024 - 27/06/2024
PO;1371713;12/11/2024;201800;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018815;CAMIONETA USO MISTO PICK-UP CAB DUPLA DIESEL 4X4;85/2024 - 27/06/2024
EO;270801;05/06/2023;320200;2;AMAZONAS-AM;Agregada ao Processo;B009;190023718;CARRO TRANSPORTE PRESOS;146/2023 - 22/06/2023
EO;270799;05/06/2023;320200;2;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190023718;CARRO TRANSPORTE PRESOS;146/2023 - 22/06/2023
EO;270798;05/06/2023;320200;2;PARÁ-PA  ;Agregada ao Processo;B004;190023718;CARRO TRANSPORTE PRESOS;146/2023 - 22/06/2023
EO;270797;05/06/2023;320200;2;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190023718;CARRO TRANSPORTE PRESOS;146/2023 - 22/06/2023
EO;270800;05/06/2023;320200;2;SÃO PAULO - SP;Agregada ao Processo;B008;190023718;CARRO TRANSPORTE PRESOS;146/2023 - 22/06/2023
EO;270796;05/06/2023;320200;3;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190023718;CARRO TRANSPORTE PRESOS;146/2023 - 22/06/2023
EO;244215;05/11/2021;245000;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190023718;CARRO TRANSPORTE PRESOS;166/2021 - 01/08/2022
EO;244214;05/11/2021;245000;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190023718;CARRO TRANSPORTE PRESOS;166/2021 - 01/08/2022
EO;244213;05/11/2021;245000;1;PARÁ-PA  ;Agregada ao Processo;B004;190023718;CARRO TRANSPORTE PRESOS;166/2021 - 01/08/2022
EO;244212;05/11/2021;245000;3;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190023718;CARRO TRANSPORTE PRESOS;166/2021 - 01/08/2022
EO;244211;05/11/2021;245000;1;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190023718;CARRO TRANSPORTE PRESOS;166/2021 - 01/08/2022
EO;228968;14/12/2020;199500;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190023718;CARRO TRANSPORTE PRESOS;37/2021 - 04/02/2021
EO;228967;14/12/2020;199500;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190023718;CARRO TRANSPORTE PRESOS;37/2021 - 04/02/2021
EO;228966;14/12/2020;199500;1;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190023718;CARRO TRANSPORTE PRESOS;37/2021 - 04/02/2021
EO;228965;14/12/2020;199500;3;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190023718;CARRO TRANSPORTE PRESOS;37/2021 - 04/02/2021
EO;211958;10/01/2020;233638,42;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190023718;CARRO TRANSPORTE PRESOS;54/2020 - 05/03/2020
EO;211957;10/01/2020;233638,42;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190023718;CARRO TRANSPORTE PRESOS;54/2020 - 05/03/2020
EO;211956;10/01/2020;233638,42;1;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190023718;CARRO TRANSPORTE PRESOS;54/2020 - 05/03/2020
EO;211955;10/01/2020;233638,42;3;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190023718;CARRO TRANSPORTE PRESOS;54/2020 - 05/03/2020
EO;236213;08/02/2021;278800;1;AMAZONAS-AM;Agregada ao Processo;B009;190018825;MINIONIBUS PARTICULAR;119/2021 - 12/08/2021
EO;236205;08/02/2021;278800;2;BAHIA-BA ;Agregada ao Processo;B002;190018825;MINIONIBUS PARTICULAR;119/2021 - 12/08/2021
EO;236210;08/02/2021;278800;1;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018825;MINIONIBUS PARTICULAR;119/2021 - 12/08/2021
EO;236209;08/02/2021;278800;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018825;MINIONIBUS PARTICULAR;119/2021 - 12/08/2021
EO;236207;08/02/2021;278800;3;PARÁ-PA  ;Agregada ao Processo;B004;190018825;MINIONIBUS PARTICULAR;119/2021 - 12/08/2021
EO;236206;08/02/2021;278800;1;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018825;MINIONIBUS PARTICULAR;119/2021 - 12/08/2021
EO;236208;08/02/2021;278800;1;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018825;MINIONIBUS PARTICULAR;119/2021 - 12/08/2021
EO;236211;08/02/2021;278800;1;SÃO PAULO - SP;Agregada ao Processo;B008;190018825;MINIONIBUS PARTICULAR;119/2021 - 12/08/2021
EO;236204;08/02/2021;278800;4;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190018825;MINIONIBUS PARTICULAR;119/2021 - 12/08/2021
PO;1296520;09/07/2020;278800;1;RIO DE JANEIRO - RJ;Atendido;B001;190018825;MINIONIBUS PARTICULAR;142/2019 - 03/12/2019
PO;1293448;27/04/2020;299016,88;1;PARÁ-PA  ;Com Ordem de Compra;B004;190018825;MINIONIBUS PARTICULAR;142/2019 - 03/12/2019
PO;1291736;11/03/2020;299016,88;1;RIO GRANDE DO NORTE-RN  ;Com Ordem de Compra;B003;190018825;MINIONIBUS PARTICULAR;98/2019 - 29/05/2019
EO;236214;08/02/2021;402000;2;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;BR3262196;MINIÔNIBUS RODOVIÁRIO;119/2021 - 12/08/2021
PO;1295558;24/06/2020;402000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;BR3262196;MINIÔNIBUS RODOVIÁRIO;142/2019 - 03/12/2019
PO;1293479;09/06/2020;402000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;BR3262196;MINIÔNIBUS RODOVIÁRIO;142/2019 - 03/12/2019
PO;1300057;18/11/2020;390000;1;MATO-GROSSO DO SUL - MS;Atendido;B006;BR3262196;MINIÔNIBUS RODOVIÁRIO;142/2019 - 03/12/2019
EO;261313;14/10/2022;449000;2;AMAZONAS-AM;Agregada ao Processo;B009;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
EO;261306;14/10/2022;449000;2;BAHIA-BA ;Agregada ao Processo;B002;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
EO;261311;14/10/2022;449000;4;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
EO;261310;14/10/2022;449000;2;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
EO;261308;14/10/2022;449000;2;PARÁ-PA  ;Agregada ao Processo;B004;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
EO;261307;14/10/2022;449000;2;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
EO;261309;14/10/2022;449000;2;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
EO;261312;14/10/2022;449000;2;SÃO PAULO - SP;Agregada ao Processo;B008;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
EO;261305;14/10/2022;449000;4;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
PO;1351625;21/11/2023;581100;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
PO;1359297;22/05/2024;581100;1;RIO DE JANEIRO - RJ;Aguardando OC;B001;BR3262196;MINIÔNIBUS RODOVIÁRIO;146/2023 - 22/06/2023
EO;224921;30/06/2020;457400;3;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190023355;ONIBUS RODOVIARIO;123/2020 - 10/08/2020
PO;1295480;24/06/2020;457400;1;PARÁ-PA  ;Com Ordem de Compra;B004;190023355;ONIBUS RODOVIARIO;142/2019 - 03/12/2019
PO;1295547;24/06/2020;619800;1;MATO-GROSSO DO SUL - MS;Atendido;B006;190023355;ONIBUS RODOVIARIO;142/2019 - 03/12/2019
EO;224922;30/06/2020;457400;1;BAHIA-BA ;Agregada ao Processo;B002;190023355;ONIBUS RODOVIARIO;41/2021 - 24/05/2021
EO;224927;30/06/2020;457400;1;DISTRITO FEDERAL-DF;Agregada ao Processo;B007;190023355;ONIBUS RODOVIARIO;41/2021 - 24/05/2021
EO;224926;30/06/2020;457400;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190023355;ONIBUS RODOVIARIO;41/2021 - 24/05/2021
EO;224924;30/06/2020;457400;1;PARÁ-PA;Agregada ao Processo;B004;190023355;ONIBUS RODOVIARIO;41/2021 - 24/05/2021
EO;224923;30/06/2020;457400;1;RIO GRANDE DO NORTE-RN;Agregada ao Processo;B003;190023355;ONIBUS RODOVIARIO;41/2021 - 24/05/2021
EO;224925;30/06/2020;457400;1;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190023355;ONIBUS RODOVIARIO;41/2021 - 24/05/2021
EO;243792;22/10/2021;638500;2;BAHIA-BA ;Agregada ao Processo;B002;190023355;ONIBUS RODOVIARIO;98/2023 - 04/05/2023
EO;243796;22/10/2021;638500;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190023355;ONIBUS RODOVIARIO;98/2023 - 04/05/2023
EO;243794;22/10/2021;638500;1;PARÁ-PA  ;Agregada ao Processo;B004;190023355;ONIBUS RODOVIARIO;98/2023 - 04/05/2023
EO;243795;22/10/2021;638500;1;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B005;190023355;ONIBUS RODOVIARIO;98/2023 - 04/05/2023
EO;243793;22/10/2021;638500;3;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190023355;ONIBUS RODOVIARIO;98/2023 - 04/05/2023
EO;241531;06/07/2021;565881,3;3;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190023355;ONIBUS RODOVIARIO;98/2023 - 04/05/2023
PO;1346558;09/08/2023;638500;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023355;ONIBUS RODOVIARIO;98/2023 - 04/05/2023
EO;243787;22/10/2021;463000;5;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190023344;ONIBUS URBANO;132/2022 - 20/07/2022
PO;1295645;02/07/2020;369800;1;MATO-GROSSO DO SUL - MS;Atendido;B006;190023344;ONIBUS URBANO;142/2019 - 03/12/2019
EO;273846;31/10/2023;760000;10;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190023344;ONIBUS URBANO;173/2023 - 07/12/2023
PO;1372051;21/11/2024;749900;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023344;ONIBUS URBANO;173/2023 - 07/12/2023
PO;1371670;12/11/2024;749900;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023344;ONIBUS URBANO;173/2023 - 07/12/2023
PO;1372294;27/11/2024;749900;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023344;ONIBUS URBANO;173/2023 - 07/12/2023
PO;1373480;17/12/2024;749900;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023344;ONIBUS URBANO;173/2023 - 07/12/2023
PO;1372005;19/11/2024;749900;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023344;ONIBUS URBANO;173/2023 - 07/12/2023
PO;1371449;08/11/2024;749900;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023344;ONIBUS URBANO;173/2023 - 07/12/2023
PO;1373702;26/12/2024;749900;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023344;ONIBUS URBANO;173/2023 - 07/12/2023
EO;243788;22/10/2021;463000;2;BAHIA-BA ;Agregada ao Processo;B002;190023344;ONIBUS URBANO;186/2022 - 22/11/2022
EO;243791;22/10/2021;463000;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190023344;ONIBUS URBANO;186/2022 - 22/11/2022
EO;243790;22/10/2021;463000;1;PARÁ-PA  ;Agregada ao Processo;B004;190023344;ONIBUS URBANO;186/2022 - 22/11/2022
EO;243797;22/10/2021;463000;1;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B005;190023344;ONIBUS URBANO;186/2022 - 22/11/2022
EO;243789;22/10/2021;463000;2;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190023344;ONIBUS URBANO;186/2022 - 22/11/2022
EO;224915;30/06/2020;414635;1;BAHIA-BA ;Agregada ao Processo;B002;190023344;ONIBUS URBANO;41/2021 - 24/05/2021
EO;224920;30/06/2020;414635;1;DISTRITO FEDERAL-DF;Agregada ao Processo;B007;190023344;ONIBUS URBANO;41/2021 - 24/05/2021
EO;224919;30/06/2020;414635;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190023344;ONIBUS URBANO;41/2021 - 24/05/2021
EO;224917;30/06/2020;414635;1;PARÁ-PA;Agregada ao Processo;B004;190023344;ONIBUS URBANO;41/2021 - 24/05/2021
EO;224914;30/06/2020;414635;10;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190023344;ONIBUS URBANO;41/2021 - 24/05/2021
EO;224916;30/06/2020;414635;1;RIO GRANDE DO NORTE-RN;Agregada ao Processo;B003;190023344;ONIBUS URBANO;41/2021 - 24/05/2021
EO;224918;30/06/2020;414635;1;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190023344;ONIBUS URBANO;41/2021 - 24/05/2021
EO;265666;02/02/2023;768100;3;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190023344;ONIBUS URBANO;98/2023 - 04/05/2023
PO;1348996;02/10/2023;760000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023344;ONIBUS URBANO;98/2023 - 04/05/2023
PO;1348997;02/10/2023;760000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023344;ONIBUS URBANO;98/2023 - 04/05/2023
PO;1348998;02/10/2023;760000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023344;ONIBUS URBANO;98/2023 - 04/05/2023
EO;257915;24/03/2022;81000;1;BAHIA-BA ;Agregada ao Processo;B002;190023328;VIATURA DE SERVIÇO OPERACIONAL;154/2022 - 20/09/2022
EO;257916;24/03/2022;81000;1;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190023328;VIATURA DE SERVIÇO OPERACIONAL;154/2022 - 20/09/2022
EO;257917;24/03/2022;81000;2;SÃO PAULO - SP;Agregada ao Processo;B008;190023328;VIATURA DE SERVIÇO OPERACIONAL;154/2022 - 20/09/2022
EO;257914;24/03/2022;81000;2;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190023328;VIATURA DE SERVIÇO OPERACIONAL;154/2022 - 20/09/2022
PO;1342188;12/05/2023;147500;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190023328;VIATURA DE SERVIÇO OPERACIONAL;154/2022 - 20/09/2022
EO;272479;29/08/2023;147500;2;DISTRITO FEDERAL-DF;Agregada ao Processo;B007;190023328;VIATURA DE SERVIÇO OPERACIONAL;173/2023 - 07/12/2023
EO;272478;29/08/2023;147500;2;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190023328;VIATURA DE SERVIÇO OPERACIONAL;173/2023 - 07/12/2023
EO;272480;29/08/2023;147500;2;SÃO PAULO - SP;Agregada ao Processo;B008;190023328;VIATURA DE SERVIÇO OPERACIONAL;173/2023 - 07/12/2023
EO;272477;29/08/2023;147500;2;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190023328;VIATURA DE SERVIÇO OPERACIONAL;173/2023 - 07/12/2023
EO;211924;10/01/2020;61395;2;BAHIA-BA ;Agregada ao Processo;B002;190023328;VIATURA DE SERVIÇO OPERACIONAL;54/2020 - 05/03/2020
EO;211926;10/01/2020;61395;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190023328;VIATURA DE SERVIÇO OPERACIONAL;54/2020 - 05/03/2020
EO;211925;04/03/2020;61395;3;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190023328;VIATURA DE SERVIÇO OPERACIONAL;54/2020 - 05/03/2020
EO;211927;10/01/2020;61395;4;SÃO PAULO - SP;Agregada ao Processo;B008;190023328;VIATURA DE SERVIÇO OPERACIONAL;54/2020 - 05/03/2020
EO;211923;10/01/2020;61395;4;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190023328;VIATURA DE SERVIÇO OPERACIONAL;54/2020 - 05/03/2020
EO;229002;14/12/2020;69000;1;BAHIA-BA ;Agregada ao Processo;B002;190023328;VIATURA DE SERVIÇO OPERACIONAL;95/2021 - 24/05/2021
EO;229004;14/12/2020;69000;1;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190023328;VIATURA DE SERVIÇO OPERACIONAL;95/2021 - 24/05/2021
EO;229003;14/12/2020;69000;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190023328;VIATURA DE SERVIÇO OPERACIONAL;95/2021 - 24/05/2021
EO;229005;14/12/2020;69000;2;SÃO PAULO - SP;Agregada ao Processo;B008;190023328;VIATURA DE SERVIÇO OPERACIONAL;95/2021 - 24/05/2021
EO;229001;14/12/2020;69000;2;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190023328;VIATURA DE SERVIÇO OPERACIONAL;95/2021 - 24/05/2021
EO;287644;09/12/2024;140000;2;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;BR3302369;VIATURA ESPECIAL SUV;90229/2024 - 12/12/2024
EO;225456;24/06/2020;1;2;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;BR3301087;VIATURA ESPECIAL SUV BLINDADA  III-A;122/2020 - 26/06/2020
EO;283976;25/07/2024;317950;2;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;BR3301087;VIATURA ESPECIAL SUV BLINDADA  III-A;142/2024 - 05/08/2024
EO;287643;09/12/2024;317950;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;BR3301087;VIATURA ESPECIAL SUV BLINDADA  III-A;90228/2024 - 12/12/2024
EO;267918;18/04/2023;195000;10;DISTRITO FEDERAL-DF  ;Parcialmente Atendida;B007;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
EO;267919;18/04/2023;195000;4;SÃO PAULO - SP;Parcialmente Atendida;B008;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
EO;267917;18/04/2023;195000;10;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1357290;25/03/2024;178400;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1345003;13/07/2023;178400;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1345000;13/07/2023;178400;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1344998;13/07/2023;178400;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1345001;13/07/2023;178400;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1344999;13/07/2023;178400;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1344994;13/07/2023;178400;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1344993;13/07/2023;178400;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1344996;13/07/2023;178400;1;DISTRITO FEDERAL - DF;Com Ordem de Compra;B007;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1345022;13/07/2023;178400;1;SÃO PAULO - SP;Com Ordem de Compra;B008;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
PO;1344997;13/07/2023;178400;1;SÃO PAULO - SP;Com Ordem de Compra;B008;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;130/2023 - 18/04/2023
EO;283886;09/08/2024;178400;10;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;90166/2024 - 13/08/2024
EO;284406;09/08/2024;178400;4;SÃO PAULO - SP;Agregada ao Processo;B008;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;90166/2024 - 13/08/2024
EO;283885;09/08/2024;178400;10;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;BR3318874;VIATURA ESPECIAL TIPO 03 HÍBRIDA;90166/2024 - 13/08/2024
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
